,Name,Team,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Mean,Std,Median,5th,16th,84th,95th
595,Will Day,Hawthorn,3.2444070869615116,3.306764665008348,3.3965213576725404,3.2087198256964635,3.246054528700276,3.2167374281426544,3.280709958205375,3.2931465692820368,3.289531891438846,3.2914655330349376,3.2905615419854515,3.2786018532844037,0.05126542280440305,3.289531891438846,3.2123277467972495,3.23306252684578,3.2987299885298245,3.3561308459736536
258,Cam Mackenzie,Hawthorn,2.787807463491759,2.9190218098913014,2.776565330428834,2.9260115050802478,2.949646958314018,2.719878005191792,2.8736360480020338,2.9960867300530163,2.7624599138416586,2.8643922725018354,2.751820963741674,2.847938818230743,0.09275039671843809,2.8643922725018354,2.734252336539239,2.758097944300665,2.9357020409060937,2.975188832770467
127,Dylan Moore,Hawthorn,2.5684971412708353,2.546691657390262,2.6074203230028616,2.829123306250762,2.5239672026984836,2.7145791864499853,2.7912194250642073,2.7551233831383275,2.697497721747721,2.734788869397107,2.707250526431633,2.6796507948038353,0.10262263354121955,2.707250526431633,2.5341932073097837,2.5595568928798,2.769922760327938,2.8120665597168126
135,Mitch Lewis,Hawthorn,2.542164322717935,2.503502584968683,2.3579464633473086,2.4671300484386425,2.595210585902721,2.5213018559925793,2.421635332550438,2.453317059899498,2.5063218912096663,2.5923814784278987,2.530864397571972,2.49925236554794,0.07099975233262644,2.5063218912096663,2.386606454488717,2.4403275516863836,2.5627533565590204,2.593937487539051
116,Lloyd Meek,Hawthorn,1.8792594156755094,1.8678587372054005,1.9931059213962585,2.0514545849037207,2.3726150511074797,1.9597164792616257,1.8305114624517995,1.8022329259009928,2.014475981616462,1.88656873561641,1.8484831431821445,1.9551165853016181,0.16028457711043975,1.88656873561641,1.8149582673488558,1.841114754082703,2.029637208964238,2.228092841315788
108,Josh Battle,Hawthorn,1.4279092694921407,1.5411012291114556,1.37421355597845,1.4410040604813321,1.3688397273455315,1.3689066716249214,1.4040867290165155,1.4233987269778383,1.4485044128254145,1.4250052200021301,1.3975418655255767,1.4200464971255735,0.04909197112572129,1.4233987269778383,1.368869852271257,1.3720377333935034,1.4440792049424058,1.4994326617827372
137,Karl Amon,Hawthorn,1.3946696388085686,1.3401373157604968,1.5161470142680913,1.467858512311243,1.2826491099815966,1.3680365479550614,1.4459380935027355,1.386740334194604,1.389100688764305,1.3946038094378732,1.372220832962687,1.3961910816315695,0.06288552352229047,1.389100688764305,1.3085188025821017,1.35659786275529,1.4549254652142236,1.4944171883875095
125,Massimo DAmbrosio,Hawthorn,1.0896552535404258,1.142785472125242,1.124469987214355,1.2358965011899283,0.9851578617913066,1.0888085630094315,1.1233561517426136,1.173096102985866,1.1793920984148514,1.1898608807281326,1.1168626787637037,1.131758322864169,0.06616244864639971,1.124469987214355,1.0318006773394628,1.0893081104227182,1.1836842991632968,1.2151804719821202
130,Conor Nash,Hawthorn,0.9638308562349583,0.9012435467677298,0.8595083573134349,0.9458732394196658,0.8385033723969424,0.8911320486002448,0.9328584841758508,0.8889837637248836,0.8434687764305592,0.9357007609779928,0.7762712430292491,0.8888522226428646,0.055940585968766415,0.8911320486002448,0.804275701244711,0.8414329607767763,0.9398714771390787,0.9557499286680767
124,Tom Barrass,Hawthorn,0.5263318586680724,0.5513441133554919,0.5798935337222961,0.5512523904541571,0.6010255964598948,0.5369847090206444,0.619434500000156,0.5910080256842151,0.5587039972605763,0.540520154575005,0.5110527617921675,0.5606865128175161,0.03340552938160648,0.5513441133554919,0.5179283553863248,0.5326170403760899,0.5951152297022437,0.6111504934070384
134,Harry Morrison,Hawthorn,0.48578534330093653,0.5404894653499608,0.5233424078753632,0.5273453824689354,0.5095967949700898,0.4865291817648412,0.5136867458230071,0.5669150995710602,0.5547214061995986,0.5797823786162872,0.5191207092682039,0.5279377195643895,0.0303515963907194,0.5233424078753632,0.48612007060969364,0.5001390735559379,0.5597208204818979,0.5739921030459351
119,Mabior Chol,Hawthorn,0.31842142800365564,0.47885840776119537,0.46983232887714477,0.4050385970543993,0.4763197125208631,0.34495210422346206,0.44348416536988333,0.4587206668635527,0.49699783439510736,0.5170961572079806,0.4619142176610195,0.442875965448933,0.06221032062095262,0.4619142176610195,0.3303602323025685,0.38040313499371503,0.4862955726810993,0.5080519119421877
128,Josh Weddle,Hawthorn,0.20362716450014667,0.24441026475325858,0.2838015725590475,0.3254210225667522,0.28169314507695753,0.20453487867023723,0.2539012924163933,0.21118161866227605,0.31689123919249607,0.26530604269184366,0.25022163728362135,0.2582718071248209,0.04190738920759397,0.2539012924163933,0.2040356358766874,0.20845645526554013,0.2973683358787614,0.32158262004833693
257,Ned Reeves,Hawthorn,0.20227092262039473,0.24696061288949991,0.2611401561043906,0.16805957189587978,0.41120981788724026,0.23181105406041813,0.23453560551577074,0.26689369368370863,0.27739181136987984,0.19987346097767492,0.2375671873432749,0.2488830813043757,0.06274827531657229,0.2375671873432749,0.1823758219826876,0.2012879633468796,0.27119792193503883,0.35099171495442794
122,Jack Scrimshaw,Hawthorn,0.13851322902057323,0.16574935419985254,0.1449444048858649,0.16676294157255162,0.14421459357585836,0.1183498419834439,0.129157917512175,0.14152508015118162,0.16271326708368253,0.1517702181120669,0.1437586644004893,0.14613268295434,0.015057094560142086,0.14421459357585836,0.1232134759713729,0.13467755130212997,0.16395806280131223,0.16630682725483703
136,Finn Maginness,Hawthorn,0.14279241862053546,0.13583400872797652,0.13174399087404196,0.143712270620761,0.15498262979812025,0.1338344076652181,0.14277852299145558,0.12274862933893348,0.13908483264946594,0.1472785506458833,0.15220680107665674,0.1406360966371862,0.009344995688310173,0.14277852299145558,0.12679654202973228,0.13297733678083587,0.14929913332250042,0.15373350687346166
509,Jack Dalton,Hawthorn,0.02983556863187533,0.04111254062915626,0.043566029519577644,0.03306857822868245,0.034537640985905046,0.031445547805009855,0.03516182779597473,0.03293155307422803,0.04760657092704587,0.03581980820999709,0.03882388048955232,0.036719049663364055,0.0054772954285375606,0.03516182779597473,0.030560059259785867,0.03232229091384858,0.04211847107422902,0.04578832729368516
633,Noah Mraz,Hawthorn,0.010307679428958572,0.04286596249135237,0.030912690965624007,0.030506090230052373,0.0384863052871901,0.02274759268076205,0.03385659720881321,0.021740856752719494,0.051675869781820594,0.024030297286640388,0.016924797718374823,0.029459521802937094,0.011980565527036418,0.030506090230052373,0.013285382659195884,0.019766272548638178,0.04028196474089663,0.047711411501109885
121,Sam Butler,Hawthorn,0.02117394831069219,0.028021412608207206,0.02209745387201732,0.030508313952033392,0.03248959926020946,0.022770798688753938,0.038538500989219224,0.024049954407519985,0.03345653679099746,0.0304719541856222,0.034325388009345294,0.02890035100678343,0.005734709882980962,0.0304719541856222,0.021589525813288497,0.022494727313891925,0.03381276579052007,0.03664260014827595
531,Calsher Dear,Hawthorn,0.02584926021355817,0.025649329745129484,0.037382109585114086,0.02198641070634848,0.006659667255523773,0.028791620897983112,0.0260172438191422,0.031006261677250298,0.04036805052807795,0.03169726784855985,0.025046225840359038,0.027313949828822404,0.008795054845514004,0.0260172438191422,0.01355670180839489,0.02379170163541471,0.03402805296054709,0.03902437710374421
665,Max Beattie,Hawthorn,0.0117569567336489,0.018908962820221004,0.025604634372806225,0.02956087536937744,0.015829569314631968,0.017907295092412873,0.02115669884286547,0.024608076558099153,0.026933496653629645,0.02842953610588387,0.02226176518650064,0.02208707882273429,0.005591384218957659,0.02226176518650064,0.01358963239509128,0.017055427523522702,0.027546872829053878,0.02905177270080533
532,William McCabe,Hawthorn,0.0,0.0024837131003152095,0.005361353454170715,0.0,0.0,0.0,0.005366932115532987,0.013600181995517175,0.01082025625399305,0.008935738276114475,0.005556061819309212,0.004738567001359348,0.004790436824135605,0.005361353454170715,0.0,0.0,0.009708390647044691,0.012349215411831316
641,Oliver Greeves,Hawthorn,0.00177996243767581,0.006943425044902573,0.014502203417813999,0.007450721414315457,0.0,0.004728805190834643,0.001415737005134443,0.011583819944504165,0.015280884872870274,0.004981977368421454,0.0023381772899073437,0.006455064907852743,0.005302862311358674,0.004981977368421454,0.0006370816523104993,0.0016306300103338495,0.012780357168561197,0.014930478218094949
587,Bailey Macdonald,Hawthorn,0.0027579425645572106,0.0016772658495903358,0.018594561880058137,0.011938321382572854,0.004698992937042144,0.004494204760084535,0.003846375167209824,0.012464803366151422,0.03072842893479285,0.0031403132123417094,0.0037284141112513512,0.00891542037869567,0.008971132094869133,0.004494204760084535,0.0021635703713254297,0.002983541246750065,0.014978004356853175,0.025268188760162215
634,Matt Hill,Hawthorn,0.0037286186118101238,0.005428200813939121,0.006367635369411627,0.0,0.0,0.0,0.008685063020570151,0.007789604353927352,0.010810416928104883,0.0026864752285740002,0.003495934482052507,0.004453813528035433,0.0037165281316968867,0.0037286186118101238,0.0,0.0,0.0081567424072509,0.00985400766971425
563,Max Ramsden,Hawthorn,0.0,0.00496801982837429,0.0019138238751781735,0.0,0.0,0.0,0.0026374744306818035,0.005242459516269014,0.0023883862809334785,0.0005698758427509062,0.0015040276719934164,0.001747642495107371,0.0019359247282890394,0.0015040276719934164,0.0,0.0,0.0035929980437357234,0.005118961656716388
508,Flynn Perez,Hawthorn,0.0,0.0010078062697253625,0.002345649408545988,0.004297076229768964,0.00024818207831625415,0.0,0.0020722917366961142,0.006020426609854849,0.0048441724602502345,0.0,0.0,0.0018941458902870696,0.0022267569318230834,0.0010078062697253625,0.0,0.0,0.004521385684266285,0.005491112242532771
588,Cameron Nairn,Hawthorn,0.0,0.0029334578165630637,0.003688283524172049,0.0012658612882787369,0.0,0.0,0.0024392153952224114,0.0006980713462882123,0.009655495015803105,0.0,0.0,0.0018800349442115978,0.002908553402644863,0.0006980713462882123,0.0,0.0,0.0032429363566827477,0.006970249844569124
580,Henry Hustwaite,Hawthorn,0.0,0.00012133931058187417,0.001837662603630058,0.0008161630993120251,0.0,1.6385580136264162e-05,0.0,0.0,0.00315559157857174,0.0,0.0038947044491782373,0.000894713329219109,0.0014275492063632617,1.6385580136264162e-05,0.0,0.0,0.0023780134833561476,0.003562103657405313
562,Bodie Ryan,Hawthorn,0.0,0.003271468517316278,0.0,0.0,0.0,0.0,0.0,0.013548316574251316,0.001574730775354973,0.005823154531593545,0.0,0.002201606399865101,0.0042110629991772425,0.0,0.0,0.0,0.0043176597831699574,0.01007199365505531
653,Aidan Schubert,Hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009039342213635746,0.0,0.0,8.217583830577951e-05,0.0002725464224931852,0.0,0.0,0.0,0.0,0.0004971638217499651
384,Max Gawn,Melbourne,17.769399350802203,17.516315499560942,17.586908558403206,17.590800042618223,18.326367482797973,17.946470209013626,17.263771018688903,17.02818722873433,17.60611821371602,17.07077837730989,17.583548581316272,17.571696778451056,0.37352351620334245,17.586908558403206,17.04735324559333,17.184644035723508,17.841998402668885,18.155413709595017
386,Kysaiah Pickett,Melbourne,16.151720926667636,16.155496807911366,16.021503616979235,15.889696048492649,16.4103948881685,16.25252751234823,16.342879889645207,16.28782562475583,16.189545391725932,15.869796824869915,16.309501729658447,16.170989932838452,0.1787430268247241,16.189545391725932,15.878751475500145,15.967462513899735,16.323186775253017,16.380013138833018
404,Tom Sparrow,Melbourne,11.225625728632982,10.789278059416379,10.749926776918215,11.089841253271965,10.957781958840282,10.954061309999409,10.9568145316594,10.960829965625754,10.729369077787423,10.924160882581456,10.919495465442749,10.932471364561456,0.1444033036637718,10.954061309999409,10.73862004239628,10.773144033592132,11.0137245935607,11.164522714720524
383,Jacob van Rooyen,Melbourne,8.33771281311881,8.368867000286846,8.316236373244237,8.212088054318135,8.523959356833101,8.323593131011757,8.373792342709487,8.45993547076028,8.237876998388419,8.273362639483773,8.489689520889952,8.356101245549526,0.10090898244017378,8.33771281311881,8.223693079149763,8.258813526634677,8.472134631313446,8.508537930658685
385,Jack Steele,Melbourne,6.588481689740284,6.311509373427375,6.255753714407644,6.510353717123967,6.233232808077822,6.515807699528463,6.405810045346777,6.246130693314339,6.383455613116143,6.430790654080092,6.32578859771674,6.382464964170876,0.12025804461051792,6.383455613116143,6.239036856434255,6.251808275759389,6.51258984990981,6.555778394144965
400,Kade Chandler,Melbourne,5.932746411056809,5.838119951563347,6.115189995283866,5.750688925093027,5.971223507645274,6.058829781530595,6.022350190581727,6.251224892108988,5.855396296471975,5.9263687017262905,6.04674057178514,5.97898902044064,0.1406114703221483,5.971223507645274,5.790032887004672,5.8483129950594375,6.081937469169437,6.190009188537683
395,Bayley Fritsch,Melbourne,2.6448685192529635,2.747001433262806,2.6268363578847578,2.5961643546621387,2.726157829770682,2.6803563462117617,2.6969634432251235,2.8162469598644746,2.673400226110069,2.758803821925254,2.6711749566136547,2.6943612953439713,0.06373588619743216,2.6803563462117617,2.609966756112317,2.637475333091999,2.75184041261441,2.7903975477918253
571,Jake Bowey,Melbourne,2.479496498733721,2.450621078907061,2.5303561587513808,2.4523654916834854,2.327666637986522,2.4710545488367877,2.5398163158917684,2.4286160949654243,2.43531038394428,2.403028370981342,2.3936856866615783,2.446547024303941,0.060603953374720916,2.450621078907061,2.3573752098902974,2.399197870410239,2.5003489593409616,2.535559245178594
402,Harvey Langford,Melbourne,2.443316805893686,2.3753632111798577,2.329970383224559,2.3701720458253064,2.308196891347688,2.3688390963934296,2.312124920588697,2.396632001626917,2.464905190518641,2.379029106061521,2.3813653723103343,2.375446820451876,0.04876230448961408,2.3753632111798577,2.309964504506142,2.3226537435438557,2.415772771376292,2.4551904174374113
396,Harry Petty,Melbourne,2.324791815768079,2.371612909348891,2.4320312081276114,2.2184834749892817,2.375398392693761,2.2834701247782108,2.380592202204637,2.412601242806471,2.3977882774981043,2.362329066339781,2.3398375499241393,2.3544487513162697,0.061135654416419306,2.371612909348891,2.2477274673943,2.3078499224622333,2.4038615932745344,2.423287723733098
405,Ed Langdon,Melbourne,2.015018747059364,2.1593329331469855,2.141454314473832,2.1134478510366432,2.1016957715863502,2.094899641635718,2.23506251284494,2.0363768310280586,2.075587541947418,2.139830972624592,2.0674414744447622,2.1072862356207875,0.06133412186206482,2.1016957715863502,2.0246298848452766,2.0547049706439138,2.1487845481298247,2.2009842019808605
615,Joel Fitzgerald,Melbourne,1.8345479184327136,1.7943821352299227,1.7500291466861997,1.7927416926320658,1.7704084112123588,1.7868859451256953,1.7702299642002375,1.8192651262469883,1.775106114113892,1.832605343999326,1.7330690033621328,1.787206436476503,0.032314197098575075,1.7868859451256953,1.7407010678579629,1.761947629019482,1.8247346155254467,1.833673759937689
387,Caleb Windsor,Melbourne,1.1349464169925754,1.1453624223723173,1.1278633721104785,1.1407339485733519,1.1114500192877859,1.1303229570442177,1.1093066482948397,1.2335002128160637,1.1823436976403574,1.1267269824011596,1.0854853210377682,1.1389129089609924,0.03965256788497456,1.1303229570442177,1.0962049183034503,1.110571237180678,1.1605247452322138,1.2104797809869958
398,Daniel Turner,Melbourne,1.0707245547175481,1.1259344198133667,1.0881620937703993,1.039528671708019,1.0977841796379717,1.060276281105549,1.0648567864503762,1.0352804260028532,1.063916645723843,1.0932926575679847,1.0664461332917594,1.073291168162697,0.02637990903440495,1.0664461332917594,1.0371921365701777,1.0517697612525618,1.0951341816166793,1.1132668117344389
403,Jake Lever,Melbourne,0.7142624740926738,0.7669809673722568,0.7189309240216731,0.6962384823898159,0.6469351165354476,0.6917046393588102,0.6992061046131959,0.7229131675744108,0.7189099706478703,0.7338030828726838,0.7179142147737271,0.7116181040229604,0.0296801384438385,0.7179142147737271,0.6670814018059608,0.6943796067471035,0.7273780328467028,0.7520509193474489
388,Harry Sharp,Melbourne,0.5907362102757721,0.671525498334904,0.7038097540189255,0.6940288607731144,0.6005738234982244,0.6525726651377879,0.6036902050628792,0.7070022540443733,0.6448997192932392,0.6462086340362345,0.6902640769810466,0.6550283364960455,0.04246934309540807,0.6525726651377879,0.5951631362258756,0.6024124886213708,0.698039027003897,0.7055656290329219
392,Koltyn Tholstrup,Melbourne,0.5174901493324334,0.5790253840608797,0.48981564197092836,0.5761877816966819,0.4469538474312207,0.5023030649950686,0.5113516109070882,0.5244282711479845,0.5519227136114878,0.5235153017560085,0.4976032085270358,0.520054270494256,0.03851595070792088,0.5174901493324334,0.46624165497408915,0.49441030623903176,0.5618713915264174,0.5777484629969907
401,Trent Rivers,Melbourne,0.4463364173812581,0.49805446476223736,0.488198451878332,0.5105753629415053,0.44948867183200586,0.4696364928928588,0.5556513760236212,0.484503703250217,0.49875521536339085,0.5114129220521786,0.49434368452934374,0.49154152390063177,0.030531986400785242,0.49434368452934374,0.4477549318840946,0.4613758862579091,0.5109187621768814,0.535744071736472
539,Matthew Jefferson,Melbourne,0.39012316501818434,0.4292559945649904,0.3893202552139911,0.3881192183255508,0.3997082865076037,0.3654517424679917,0.41741838135728987,0.4371540264958363,0.4240075631785045,0.4140461545716837,0.3822133273540585,0.4033471013686986,0.022478774892986258,0.3997082865076037,0.3729944556667218,0.38569780302723894,0.4261594200469637,0.43359991212695564
391,Changkuoth Jiath,Melbourne,0.37952858718104193,0.3607015648226835,0.3882509280340826,0.4094274404598006,0.3738306431080056,0.3872216129521079,0.4089322219376601,0.3739401553619713,0.405232281509173,0.38677915693231246,0.3680001628508698,0.3856222504681554,0.01658199663502233,0.38677915693231246,0.3639859339353673,0.3714401462025799,0.4067492570848527,0.4092045921248374
501,Bailey Laurie,Melbourne,0.16161146399692566,0.1974814207634985,0.18080765681786953,0.2044769807432232,0.1600582971806656,0.16357941101505,0.16336408325357152,0.22706325785564094,0.20604477000577273,0.23219129020317808,0.18454167640793506,0.1892018462039392,0.026256424694090143,0.18454167640793506,0.16075722224798264,0.1626455093583467,0.21466235002421868,0.22988367564678636
499,Jake Melksham,Melbourne,0.13674797041687686,0.1536781786404346,0.1419773349622473,0.13889943091556642,0.13525546117063228,0.14427756822258517,0.14881998242135827,0.20272610460102392,0.15919708586129544,0.15636971012374495,0.1394078276293926,0.15066878681501433,0.019080741469337692,0.14427756822258517,0.13592709033144235,0.1380173321111037,0.15752893417614067,0.18313804616814605
389,Christian Salem,Melbourne,0.09308755200110674,0.12091485786436851,0.12393950704549153,0.12025515177294986,0.11620128827359406,0.10682927454157387,0.11141399786871667,0.12674186369620985,0.126056409213831,0.10261958731106259,0.10874171941821295,0.11425465536428342,0.010724648729066871,0.11620128827359406,0.09737696789058688,0.10510330277706424,0.12480743693451071,0.12643340917913937
399,Blake Howes,Melbourne,0.09886961695624122,0.13357946428738593,0.11993213218653578,0.13734094479896392,0.10675100531322863,0.09362989797098642,0.06805715614328525,0.11193874290297348,0.1441979046247971,0.11602286286058872,0.08777134680507642,0.11073555225909665,0.022937919105793275,0.11193874290297348,0.07692854194109128,0.09122789199296333,0.1351216712971329,0.14111227270317214
390,Brody Mihocek,Melbourne,0.033388105228867815,0.08407795326198915,0.06689424191134866,0.043405311973093934,0.06227050481266576,0.03491439030526573,0.05636441962035555,0.06777527297903994,0.0686694596682079,0.06458918048912955,0.06718509137210067,0.05904853923836952,0.015674367395308142,0.06458918048912955,0.03407493351324688,0.03992403408928437,0.0681418895215988,0.07714413114478756
393,Jai Culley,Melbourne,0.0355750645402461,0.04167459493244016,0.04785312916792138,0.04527068730656843,0.036679802683226376,0.042467251986696285,0.04500467149882545,0.04951706812363514,0.045823545734501765,0.03512036675584874,0.04405785910228587,0.04264036743929051,0.004920083872718017,0.04405785910228587,0.03532498075882755,0.036226860044604466,0.04665567494220381,0.048768295593563944
540,Max Heath,Melbourne,0.021378155356705644,0.03632426677532747,0.04098157739374079,0.01857453382745428,0.07097169466966556,0.021929932694939015,0.03196321438259522,0.02926824269541729,0.03840252466563332,0.017947195925598663,0.032552954320638004,0.03275402660979229,0.015008741115844913,0.03196321438259522,0.01822949798143369,0.020228670529712584,0.03945993628415738,0.05747614189549938
479,Paddy Cross,Melbourne,0.00502880525976224,0.0249168886487391,0.015914060328706077,0.008553801171497458,0.01311766593549434,0.00458735092388819,0.007792428630567203,0.025576925072716302,0.01790073188370426,0.008726452521606875,0.012239301151788534,0.01312312832077005,0.00729787121867992,0.012239301151788534,0.004786005375031513,0.006659343048537169,0.020777356157368546,0.02527990868192656
477,Tom McDonald,Melbourne,0.005688871083587194,0.006486426038985301,0.01013348306512257,0.00591931001624173,0.003331656237341544,0.00989497671852356,0.010473906624658306,0.009622223485416404,0.020306240164366527,0.003838805474589101,0.009056171951403496,0.008613824623657795,0.00465166030330349,0.009056171951403496,0.0035598733941029446,0.004930344183897976,0.010273056724532222,0.01588169007149782
394,Latrelle Pickett,Melbourne,0.007387496105685565,0.023087211992251673,0.025987484003703584,0.004033908083434579,0.0,0.0,0.006164266359490383,0.04856168991900672,0.020337359005687332,0.007291853215290651,0.01009438447063633,0.013904150286835166,0.014551799367735383,0.007387496105685565,0.0,0.002380005769226402,0.024276323516946956,0.038403297257120286
397,Xavier Lindsay,Melbourne,0.003249594170652106,0.003022026835977861,0.010357151011050846,0.01851989101220762,0.0,0.0025693026409711597,0.003148666007522542,0.023551946556521316,0.009997254173216341,0.003271644602805953,0.006092065655492392,0.007616322060583467,0.007421786060350224,0.003271644602805953,0.0011561861884370216,0.002836409916025113,0.013703874411525124,0.021287521561580147
616,Lukas Cooke,Melbourne,0.0,0.0024140397602047774,0.0008837124022153342,0.0,0.0,0.0,0.0024840140140020995,0.00290250719263448,0.0023457157294521996,0.0008162575085385401,0.0,0.0010769315097315846,0.0012089032864210935,0.0008162575085385401,0.0,0.0,0.0024427292042616794,0.0027141852622499085
611,Luker Kentfield,Melbourne,0.0,0.0025916818761169765,0.005539449901355716,0.0,0.004949984837554379,0.0,0.0007369057175106664,0.008806147856766349,0.002032950361689048,0.0,0.0,0.0022415564137266484,0.002980914299646228,0.0007369057175106664,0.0,0.0,0.005191665513712927,0.007336133776831561
538,Xavier Taylor,Melbourne,0.0001506324428752385,0.0007767908843394828,0.0013300552119574266,0.0,0.0,0.0,0.0025837622542522797,0.0015886228758684965,0.0024999943069458916,0.0,0.0,0.000811805270567165,0.0010293374990818641,0.0001506324428752385,0.0,0.0,0.0019622851626102285,0.002546066677964405
572,Andy Moniz-Wakefield,Melbourne,0.0,0.0043936137138210676,0.0,0.0,0.0,0.0,0.001105598700716763,0.009495709958588752,0.00243295885648179,0.0,0.0,0.0015843528390553066,0.0029833215258069186,0.0,0.0,0.0,0.003236827347990894,0.0071997666484432885
644,Aidan Johnson,Melbourne,0.0,0.0,0.004394718148849676,0.0,0.00045499669699929654,0.0,0.0,0.0030995315790515836,0.0011082457926582065,0.0011217753171567687,0.0,0.0009253879577014119,0.0014897812797832804,0.0,0.0,0.0,0.001932655384533643,0.003811884192440533
339,Harry Sheezel,North Melbourne,19.138129527743633,18.699815462002057,18.983469647195683,19.06094281128802,18.99535526200998,19.1884560089306,18.82933076194941,18.404463299368214,19.0150232700055,18.5574124457454,18.71361835615626,18.87145607749043,0.2507731925876879,18.983469647195683,18.473290415237948,18.641430225336826,19.092589365034822,19.165809092396465
342,Luke Davies-Uniacke,North Melbourne,12.971147890648853,12.488455246529487,12.501024206756536,12.840676237643148,12.53089395206484,12.807179280833884,12.604646369093455,12.531833939752744,12.607536225867301,12.587306114224614,12.71309253576845,12.653071999925755,0.15884149039315812,12.604646369093455,12.494111278631658,12.518647356488435,12.820913033125683,12.912435646796286
341,Tristan Xerri,North Melbourne,7.48021941026848,7.394590065880362,7.414224445517732,7.5656195795655155,7.861457558930501,7.681835284838657,7.466770093744282,6.819555912521382,7.462684566064639,7.442470225681433,7.19378484336844,7.434837453307401,0.2650947052984572,7.462684566064639,6.9879589314025585,7.312259924650474,7.613268018727504,7.780627535589171
345,Caleb Daniel,North Melbourne,6.9807140855211784,6.969949240686881,6.9013023347934395,6.9881637733532775,6.964938519757257,7.037049140155384,7.019718723070136,6.759781938166674,6.939174216834364,6.7592800361983185,7.035395953607078,6.9414061783767265,0.09848094567484106,6.969949240686881,6.7595058920840785,6.843278972176466,7.026146387590282,7.036305206208646
355,Paul Curtis,North Melbourne,2.9336130303764967,3.0847068668434323,3.050487121017172,2.9387700683012965,3.0305017111020978,3.0509213780814566,2.9270064448926254,3.0412395061157342,3.0154898629015574,2.9022257611927675,2.9242744341371787,2.9908396531783468,0.06560769885300918,3.0154898629015574,2.9121476640177524,2.9258863204828924,3.0506651664135287,3.069503396900543
340,Luke Parker,North Melbourne,2.9542370156451607,3.004322014477794,2.960709899203295,3.06475191775017,2.8825337730173235,3.034707728508931,3.0201114388972177,2.921663392239261,2.909049075794401,3.097954942018976,2.976631346685601,2.9842429585671026,0.06713843589520305,2.976631346685601,2.8944656592670084,2.9164915224968686,3.047025846097839,3.083013581098013
351,Jy Simpkin,North Melbourne,2.615398912174619,2.7129899624251674,2.680674302617159,2.7028534373591433,2.3821549441281626,2.650282082222775,2.7378694629093676,2.6443590186212917,2.7766470409947863,2.8621711415433753,2.6197775639455934,2.6713798062674035,0.12055483843308876,2.680674302617159,2.487114729749068,2.6179823167194938,2.7537682699243895,2.82368529629651
349,Cooper Trembath,North Melbourne,2.2874423270055027,2.364160262451487,2.407903406018668,2.3292700148557417,2.6687675269487903,2.3264318417630125,2.2957765213746826,2.5961782067868167,2.37983458342446,2.3431565919316424,2.3344898517288994,2.3939464667536097,0.12391202104988251,2.3431565919316424,2.2911927144716335,2.3138631604037974,2.485096074333609,2.636102332875902
338,Dylan Stephens,North Melbourne,2.178026891052651,2.0599669326887082,2.1798431175177444,2.1228698455457233,2.064225851390553,2.1051211580571714,2.1705601483614543,2.1269839855061417,2.0573942963067555,2.1161500767860697,2.0890743805018768,2.1154742439740772,0.04600342060286606,2.1161500767860697,2.058551982678634,2.062479694722797,2.173621512864845,2.179025815608452
347,Finn O'Sullivan,North Melbourne,1.975809792645213,2.008157270246835,1.907572996899052,1.915339168218972,2.0172455395259696,1.9687868871659877,2.0936758404405493,2.0374056778241925,2.0563465403969636,2.0711417063859585,1.9762797456495016,2.002523742309018,0.060445506725385394,2.008157270246835,1.911067773993016,1.9468733223977113,2.0624125584524515,2.0835354801159833
348,Jack Darling,North Melbourne,1.9028608294228893,2.0186079206771104,2.0144860996040377,1.9125823927526975,1.9677509417936605,1.9564467681544746,1.9903844305794225,1.9797227435299443,1.898316624535123,1.9188667933402794,1.9304719664797836,1.9536815918972201,0.04385359696605619,1.9564467681544746,1.900361516734618,1.9085965517874761,2.0002661148795147,2.0167531011942277
343,Nick Larkey,North Melbourne,1.9097924551858216,1.9137471673725805,1.9329802854626172,1.7593687542878826,1.8683596033763414,1.8049775183833965,1.9564315014961857,2.0111342005531605,1.8917045118508686,1.962260356717266,2.0188589055120736,1.911783205472563,0.07953663194546559,1.9137471673725805,1.7798926981308638,1.842372948529234,1.9822986326899827,2.015382788280563
358,Colby McKercher,North Melbourne,1.797532044387017,1.7798768936130858,1.781776006876196,1.756427343960953,1.6322647021973626,1.7743156889550065,1.7782942734224843,1.8472640985039452,1.7970053480089916,1.8107042248729253,1.8138802203053759,1.7790309859184854,0.05442525319282328,1.781776006876196,1.6881378909909783,1.7669814675074444,1.81200638300023,1.832241353314589
337,Charlie Comben,North Melbourne,1.8151318413316482,1.8164957057070712,1.7155788877079667,1.7712113458325105,1.779511436079633,1.6408915102867532,1.7141296313871544,1.7415368049052153,1.7471177311553183,1.7532500143218663,1.6713361662027466,1.7423810068107166,0.054772981828513555,1.7471177311553183,1.6545916054489502,1.6965843106615472,1.794115802232959,1.8158819667381307
